00573-17            ETUI CTE GRISE EUROP PVC 0000000,650000000,72TP064   PV              00000240
00576010            CL PBOOK 400X300 PVC-NOI 0000012,450000030,63TP070   PV              00000407
00603-17            S10ETUI SPL A4 PVC30/100 0000002,370000005,14TP063   PV              00000040
00603085            S10ETUI SPL A4 PVC30/100 0000002,380000005,14ALI     ALI             00000000
00605-17            S10ETUI SPL A3 PVC30/100 0000004,260000010,39TP062   PV              00000010
00616-17            S50 ETUI 55x86 PVC15/100 0000002,540000008,16TP064   PV              00000060
00623013            PDOC20FAI 400V VOLTO-NOI 0000030,690000094,76ALI     ALI             00000000
00639-20            INT NEU A4 6P PVC COL    0000000,730000001,72M_INDEX IN              00000000
00656010            CL24X32 D40 4A TRIAD-NOI 0000008,760000020,77TP070   PV              00000000
00660010            CL A4IT D40 3A TRIAD-NOI 0000008,450000014,29TP070   PV              00000078
00675-17            ETUI A SUSPEN RIG A4 PVC 0000001,010000001,81TP070   PV              00000300
00735011            PDOC A3 40V LUTIN -NOI   0000004,100000010,10TP071   PV              00000120
00751121            PDOC 40V FLEXIPRATIC-BCL 0000001,050000003,65ALI     ALI             00000000
00751961            PDOC 40V FLEXIPRATIC-ASS 0000001,090000003,65ALI     ALI             00000040
00752011            PDOC 60V FLEXIPRATIC-NOI 0000001,230000004,54ALI     ALI             00000000
00759082            S10 PPERF A5 ADRINGBOOK  0000001,810000004,69TP064   PV              00000010
00775141            CHEM SOUFFLET PERSO-GCL  0000002,140000004,33TP070   PV              00000090
00911500            OD-INTALP A4 NDAY MYLRGE 0000001,230000003,28RA6-IM  IN              00000210
00966-17            S10 PPERF 16CVISITE PVC  0000001,580000003,24TP062   PV              00000390
01033-17            S10PPERF CARTORI BOOK4C  0000000,940000002,77TP062   PV              00001760
01047-17            S10PPERF CARTORI BOOK3C  0000000,940000002,77TP062   PV              00000100
01102082            S10 PPERF 24x32 PVC9/100 0000002,330000006,82TP063   PV              00000350
01105082            S10PPERF A3IT PLIEE PVC  0000005,780000009,24TP063   PV              00000100
01106082            S10 PPERF A3IT PVC       0000002,590000008,15TP063   PV              00001225
01109082            S10 PPERF A4IT PVC       0000001,380000005,43TP063   PV              00000000
01113-17            S10 PPERF A5 PVC SUP     0000001,340000005,04TP063   PV              00000080
01544011            PDOC 20V BASIC PP-NOI    0000000,370000000,46TP088   PP              00002440
01544031            PDOC 20V BASIC PP-BLE    0000000,370000000,46TP088   PP              00003870
01544071            PDOC 20V BASIC PP-VRT    0000000,370000000,46TP088   PP              00000410
01544091            PDOC 20V BASIC PP-RGE    0000000,370000000,46TP088   PP              00001820
01544961            PDOC 20V BASIC PP-ASS    0000000,370000000,46TP088   PP              00001130
01545011            PDOC 40V BASIC PP-NOI    0000000,430000000,52TP088   PP              00004040
01545031            PDOC 40V BASIC PP-BLE    0000000,430000000,52TP088   PP              00004980
01545071            PDOC 40V BASIC PP-VRT    0000000,430000000,52TP088   PP              00000870
01545091            PDOC 40V BASIC PP-RGE    0000000,430000000,52TP088   PP              00002530
01545961            PDOC 40V BASIC PP-ASS    0000000,430000000,52TP088   PP              00001460
01545971            PDOC 40V BAS.PP-ASTRL    0000000,300000000,52TP088   PP              00000310
01546011            PDOC 60V BASIC PP-NOI    0000000,510000000,64TP088   PP              00003400
01546031            PDOC 60V BASIC PP-BLE    0000000,510000000,64TP088   PP              00003960
01546071            PDOC 60V BASIC PP-VRT    0000000,510000000,64TP088   PP              00000880
01546091            PDOC 60V BASIC PP-RGE    0000000,510000000,64TP088   PP              00001000
01546961            PDOC 60V BASIC PP-ASS    0000000,510000000,64TP088   PP              00000840
01546971            PDOC 60V BAS.PP-ASTRL    0000000,510000000,64TP088   PP              00000870
01706351            INT ALP A4 26P CTE 240G  0000001,290000003,12RA2     IN              00001160
01747011            PDOC 80V BASIC PP-NOI    0000000,520000000,74TP088   PP              00003530
01747031            PDOC 80V BASIC PP-BLE    0000000,520000000,74TP088   PP              00002980
01747071            PDOC 80V BASIC PP-VRT    0000000,520000000,74TP088   PP              00001320
01747091            PDOC 80V BASIC PP-RGE    0000000,520000000,74TP088   PP              00001190
01747961            PDOC 80V BASIC PP-ASS    0000000,520000000,74TP088   PP              00002840
01747971            PDOC 80V BAS.PP-ASTRL    0000000,520000000,74TP088   PP              00000370
01754501            INT NEU A4 6P PP COL     0000000,430000000,67M_INDEX IN      RP DIF  00000000
01756501            INT NEU A4 PP 12P COL    0000000,720000001,12M_INDEX IN      RP DIF  00000000
01797501            INT NUM A4 12P PVC BLC   0000001,070000003,83RA2     IN              00000000
01799501            INT MEN A4+ 12P PVC BLC  0000001,120000005,59RA2     IN              00000450
01800501            INT NUM A4+ 31P PVC BLC  0000002,600000010,89RA2     IN              00000000
01801501            INT NUM A4+ 12P PVC BLC  0000001,120000005,76RA2     IN              00000000
01806081            S10PPERF 20CVISITE PVC   0000001,590000003,35TP062   PV              00001935
01892080            ETUI A SUSPEN RIG A4 PVC 0000001,460000003,70TP070   PV              00000000
01894080            S10 PPERF 3CD PVC 20/100 0000005,090000009,79TP063   PV              00000150
01902061            S20 BGE SP PINCE 60x90   0000003,950000011,77TP-CATLESS TTANT        00000450
01904501            S10 BGE P CTE MAGN 55x86 0000003,680000010,70TP-CATLESS TTANT        00000060
01906011            PDOC 40V STAND'UP-NOI    0000000,920000001,96TP087   PP              00000040
01906071            PDOC 40V STAND'UP-VRT    0000000,910000001,96ALI     ALI             00000000
01906091            PDOC 40V STAND'UP-RGE    0000000,910000001,96ALI     ALI             00000000
01907011            PDOC 60V STAND'UP-NOI    0000001,040000002,66TP087   PP              00000090
01907031            PDOC 60V STAND'UP-BLE    0000001,040000002,66ALI     ALI             00000000
01907071            PDOC 60V STAND'UP-VRT    0000001,030000002,66ALI     ALI             00000000
01907091            PDOC 60V STAND'UP-RGE    0000001,030000002,66ALI     ALI             00000000
01907961            PDOC 60V STAND'UP-ASS    0000001,090000002,66ALI     ALI             00000030
01908011            PDOC 80V STAND'UP-NOI    0000001,140000003,18TP087   PP              00000020
01908031            PDOC 80V STAND'UP-BLE    0000001,140000003,18TP087   PP              00000010
01908071            PDOC 80V STAND'UP-VRT    0000001,140000003,18TP087   PP              00000000
01908091            PDOC 80V STAND'UP-RGE    0000001,140000003,18TP087   PP              00000000
01908961            PDOC 80V STAND'UP-ASS    0000001,200000003,18TP087   PP              00000000
01909011            PDOC 100V STAND'UP-NOI   0000001,210000003,76TP085   PP              00000180
01909031            PDOC 100V STAND'UP-BLE   0000001,210000003,76TP085   PP              00000010
01909961            PDOC 100V STAND'UP-ASS   0000001,450000003,76TP085   PP              00000010
01910011            PDOC 120V STAND'UP-NOI   0000001,370000004,28TP085   PP              00000010
01910031            PDOC 120V STAND'UP-BL    0000001,370000004,28TP085   PP              00000000
01910961            PDOC 120V STAND'UP-ASS   0000001,420000004,28TP085   PP              00000250
01912011            PDOC 160V STAND'UP-NOI   0000001,530000006,07TP085   PP              00000260
01912031            PDOC 160V STAND'UP-BLE   0000001,530000006,07TP085   PP              00000050
01914011            PDOC 200V STAND'UP-NOI   0000001,870000007,63TP085   PP              00000590
01914031            PDOC 200V STAND'UP-BLE   0000001,870000007,63TP085   PP              00000010
01915011            PDOC 40V STAND PERSO-NOI 0000000,770000002,54TP087   PP              00000910
01915031            PDOC 40V STAND PERSO-BLE 0000000,770000002,54ALI     ALI             00000010
01916011            PDOC 60V STAND PERSO-NOI 0000000,950000003,12TP087   PP              00000090
