10444C-06                                                                     CLLEV A4D50 ELBACLIC     0000001,210000003,70ELBA GMYMAP_NEG         00000000
10447C-06                                                                     CLLEV A4D80 ELBACLIC     0000001,210000003,75ELBA GMYMAP_NEG         00000000
10454-20                                                                      CL LEV A4 D50 PP/PAP     0000000,840000001,00ELBA GMYMAP_NEG         00000020
10456-01                                                                      CL LEV A4 D80 PP/PAP     0000000,840000001,03ELBA GMYMAP_NEG         00000000
10456-02                                                                      CL LEV A4 D80 PP/PAP     0000000,840000001,03ELBA GMYMAP_NEG         00000000
10456-03                                                                      CL LEV A4 D80 PP/PAP     0000000,840000001,03ELBA GMYMAP_NEG         00000000
10456-06                                                                      CL LEV A4 D80 PP/PAP     0000000,840000001,03ELBA GMYMAP_NEG         00000000
10456-07                                                                      CL LEV A4 D80 PP/PAP     0000000,840000001,03ELBA GMYMAP_NEG         00000000
10456-08                                                                      CL LEV A4 D80 PP/PAP     0000000,840000001,03ELBA GMYMAP_NEG         00000000
10456-09                                                                      CL LEV A4 D80 PP/PAP     0000000,840000001,03ELBA GMYMAP_NEG         00000000
10456-10                                                                      CL LEV A4 D80 PP/PAP     0000000,840000001,03ELBA GMYMAP_NEG         00000000
10456-11                                                                      CL LEV A4 D80 PP/PAP     0000000,840000001,03ELBA GMYMAP_NEG         00000000
10456-13                                                                      CL LEV A4 D80 PP/PAP     0000000,840000001,03ELBA GMYMAP_NEG         00000000
10456-14                                                                      CL LEV A4 D80 PP/PAP     0000000,840000001,03ELBA GMYMAP_NEG         00000000
10456-23                                                                      CL LEV A4 D80 PP/PAP     0000000,840000001,03ELBA GMYMAP_NEG         00000000
10457-20                                                                      CL LEV A4D80 PAP/PAP     0000000,820000000,98ELBA GMYMAP_NEG         00000000
10457BL-03                                                                    CLLEV A4 D80 PAP/PAP     0000000,810000000,98ELBA GMYMAP_NEG         00000000
10457GB-08                                                                    CLLEV A4 D80 PAP/PAP     0000000,810000000,98ELBA GMYMAP_NEG         00000000
10457GN-14                                                                    CLLEV A4 D80 PAP/PAP     0000000,810000000,98ELBA GMYMAP_NEG         00000000
10457RO-13                                                                    CLLEV A4 D80 PAP/PAP     0000000,810000000,98ELBA GMYMAP_NEG         00000000
10457SW-09                                                                    CLLEV A4 D80 PAP/PAP     0000000,810000000,98ELBA GMYMAP_NEG         00000000
10458-20                                                                      CL LEV A4 D80 PP/PAP     0000000,840000001,03ELBA GMYMAP_NEG         00000520
10464-01                                                                      CL LEV A4 D50 PP/PP      0000000,870000002,26ELBA GMYMAP_NEG         00000000
10464-02                                                                      CL LEV A4 D50 PP/PP      0000000,870000002,26ELBA GMYMAP_NEG         00000000
10464-08                                                                      CL LEV A4 D50 PP/PP      0000000,870000002,26ELBA GMYMAP_NEG         00000000
10464-09                                                                      CL LEV A4 D50 PP/PP      0000000,870000002,26ELBA GMYMAP_NEG         00000000
10464-13                                                                      CL LEV A4 D50 PP/PP      0000000,870000002,26ELBA GMYMAP_NEG         00000000
10464-14                                                                      CL LEV A4 D50 PP/PP      0000000,870000002,26ELBA GMYMAP_NEG         00000000
10464-20                                                                      CL LEV A4 D50 PP/PP      0000000,850000002,26ELBA GMYMAP_NEG         00000380
10464BL-03                                                                    CL LEV A4 D50 PP/PP      0000000,850000001,06ELBA GMYMAP_NEG         00000000
10464BR-07                                                                    CL LEV A4 D50 PP/PP      0000000,850000001,06ELBA GMYMAP_NEG         00000000
10464GB-08                                                                    CL LEV A4 D50 PP/PP      0000000,850000001,06ELBA GMYMAP_NEG         00000000
10464GH-23                                                                    CL LEV A4 D50 PP/PP      0000000,850000001,06ELBA GMYMAP_NEG         00000000
10464GN-14                                                                    CL LEV A4 D50 PP/PP      0000000,850000001,06ELBA GMYMAP_NEG         00000000
10464GR-06                                                                    CL LEV A4 D50 PP/PP      0000000,850000001,06ELBA GMYMAP_NEG         00000000
10464HB-02                                                                    CL LEV A4 D50 PP/PP      0000000,850000001,06ELBA GMYMAP_NEG         00000000
10464OG-10                                                                    CL LEV A4 D50 PP/PP      0000000,850000001,06ELBA GMYMAP_NEG         00000000
10464RO-13                                                                    CL LEV A4 D50 PP/PP      0000000,850000001,06ELBA GMYMAP_NEG         00000000
10464S-20                                                                     CL LEV A4 D50 SELECT     0000000,850000003,31ELBA GMYMAP_NEG         00000040
10464SW-09                                                                    CL LEV A4 D50 PP/PP      0000000,850000001,06ELBA GMYMAP_NEG         00000000
10464VI-11                                                                    CL LEV A4 D50 PP/PP      0000000,850000001,06ELBA GMYMAP_NEG         00000000
10464WE-01                                                                    CL LEV A4 D50 PP/PP      0000000,850000001,06ELBA GMYMAP_NEG         00000000
1046401S-01                                                                   CL LEV A4 D50 SELECT     0000000,780000003,31ELBA GMYMAP_NEG         00000000
1046401S-02                                                                   CL LEV A4 D50 SELECT     0000000,780000003,31ELBA GMYMAP_NEG         00000000
1046401S-06                                                                   CL LEV A4 D50 SELECT     0000000,780000003,31ELBA GMYMAP_NEG         00000000
