04024-06                                                                      00000020 836440       00113300NNMDGNGONTUILLIERES DIS.CTRE L    20090710
04024-06                                                                      00000020 836452       00106111NNMDGCPXYMELHODI CENTRE LECLER    20090722
04024-06                                                                      00000020 835625       00122060NNMDGNGONPAIMPOLDIS CENTRE LEC    20090723
04024-06                                                                      00000020 836435       00106111NNMDGCPXYMELHODI CENTRE LECLER    20090804
050390-20                                                                     00001032 832737       00184995NNPTTAGANAUCHAN ENTREPOT SUD      20090514
050390-20                                                                     00001656 832740       00159995NNPTTAGANAUCHAN ENTREPOT NORD     20090514
050390-20                                                                     00001104 832743       00195990NNPTTAGANAUCHAN ENTREPOT PARIS    20090514
052848-20                                                                     00000270 832737       00184995NNPTTAGANAUCHAN ENTREPOT SUD      20090514
052848-20                                                                     00000198 832740       00159995NNPTTAGANAUCHAN ENTREPOT NORD     20090514
052848-20                                                                     00000168 832743       00195990NNPTTAGANAUCHAN ENTREPOT PARIS    20090514
052848-20                                                                     00000270 832738       00184995NNMDGELONAUCHAN ENTREPOT SUD      20090611
052848-20                                                                     00000192 832741       00159995NNMDGELONAUCHAN ENTREPOT NORD     20090611
052848-20                                                                     00000162 832744       00195990NNMDGELONAUCHAN ENTREPOT PARIS    20090611
05361501                                                                      00000200 835935       00153041NNMDGCOLYLYRECO FRANCE            20090211
05373031                                                                      00000030 834972       00160065NNMDGCOLNOFFICE DEPOT BS SAS      20090206
05373031                                                                      00000020 836584       00191017NYMDGS02YCORPORATE EXPRESS FRA    20090217
05373031                                                                      00000030 836656       00160065NNMDGCOLNOFFICE DEPOT BS SAS      20090220
05374031                                                                      00000050 835692       00160065NNMDGCOLNOFFICE DEPOT BS SAS      20090213
05374051                                                                      00000010 835590       00193003NNMDGSYGYSPICERS                  20090206
05374051                                                                      00000020 836067       00193003NNMDGSYGYSPICERS                  20090212
05379031                                                                      00000030 835764       00191017NNMDGS02YCORPORATE EXPRESS FRA    20090210
05379031                                                                      00000160 836067       00193003NNMDGSYGYSPICERS                  20090212
05379031                                                                      00000020 836292       00191017NNMDGS02YCORPORATE EXPRESS FRA    20090213
05380031                                                                      00000010 835638       00106603NYMDGSYTYPRIVAT SORBONNE-CANNE    20090506
05380051                                                                      00000100 834587       00820051NYMDGCATNPAPETERIE AS DE TREFL    20090210
05380051                                                                      00000050 836313       00193003NNMDGSYGYSPICERS                  20090212
055543-20                                                                     00000456 832737       00184995NNPTTAGANAUCHAN ENTREPOT SUD      20090514
