45000071-14         00007240                        000004800000001000000010       MDG
4500007101          00000570                        000000000000001000000010       MDG
45000091-13         00000000                        000007300000001000000010       LM
45000091-13         00004130                        000007300000001000000010       MDG
45000131-08         00000160                        000001500000001000000010       LM
45000131-08         00007250                        000001500000001000000010       MDG
4500013101          00000080                        000000000000001000000010       MDG
4500013101          00000320                        000000000000001000000010       SOT
45000555-20         00000660                        000000000000003300000033       MDG
45000931-20         00003300                        000016100000001000000010       MDG
45000931-20         00002880                        000016100000001000000010       SOT
4500093101          00000060                        000000000000001000000010       MDG
45000932-20         00002640                        000000000000024000000240       MDG
45000999-20         00000596                        000000000000000400000004       MDG
45002011-09         00000960                        000000000000001000000010       MDG
45002031-03         00000000                        000003200000001000000010       LM
45002031-03         00000620                        000003200000001000000010       MDG
45002071-14         00000940                        000000000000001000000010       MDG
45002091-13         00001020                        000000000000001000000010       MDG
45002131-08         00001100                        000000000000001000000010       MDG
45002901-20         00000000                        000003200000001000000010       LM
45002901-20         00001080                        000003200000001000000010       MDG
45006031-03         00000000                        000001120000000400000004       LM
45006031-03         00000072                        000001120000000400000004       MDG
45006071-14         00000700                        000000000000000400000004       MDG
45006071-14         00000080                        000000000000000400000004       SOB
45006071-14         00000080                        000000000000000400000004       SOT
45006091-13         00000000                        000000800000000400000004       LM
45006091-13         00000784                        000000800000000400000004       MDG
45009011-09         00000150                        000000400000001000000010       MDG
45009011-09         00000320                        000000400000001000000010       SOB
45009031-03         00000000                        000000300000001000000010       LM
45009031-03         00001490                        000000300000001000000010       MDG
45009071-14         00000000                        000000400000001000000010       LM
45009071-14         00001130                        000000400000001000000010       MDG
45009091-13         00000000                        000001100000001000000010       LM
45009091-13         00000470                        000001100000001000000010       MDG
45009131-08         00000000                        000000300000001000000010       LM
45009131-08         00000940                        000000300000001000000010       MDG
45009161-11         00000000                        000000300000001000000010       LM
45009161-11         00001270                        000000300000001000000010       MDG
45040015-09         00000060                        000005600000001000000010       LM
45040015-09         00003650                        000005600000001000000010       MDG
45040015-09         00001200                        000005600000001000000010       SOB
4504001501          00000200                        000000000000001000000010       MDG
45040035-03         00000450                        000008700000001000000010       MDG
45040035-03         00005100                        000008700000001000000010       SOB
45040035-03         00001500                        000008700000001000000010       SOT
4504003501          00000290                        000000000000001000000010       MDG
4504003501          00000900                        000000000000001000000010       SOT
45040075-14         00002420                        000004700000001000000010       MDG
45040075-14         00001800                        000004700000001000000010       SOB
45040075-14         00000300                        000004700000001000000010       SOT
4504007501          00000290                        000000000000001000000010       MDG
4504007501          00000900                        000000000000001000000010       SOB
45040095-13         00000640                        000005600000001000000010       MDG
45040095-13         00004200                        000005600000001000000010       SOB
45040135-08         00004320                        000001400000001000000010       MDG
45040135-08         00003000                        000001400000001000000010       SOB
45040135-08         00000300                        000001400000001000000010       SOT
4504013501          00000290                        000000000000001000000010       MDG
45040555-20         00000800                        000000000000004000000040       MDG
45040935-20         00018330                        000020700000001000000010       MDG
45040935-20         00003600                        000020700000001000000010       SOB
45040999-20         00000800                        000000000000000400000004       MDG
45042011-09         00000360                        000000000000001500000015       MDG
45042031-03         00000000                        000002400000001500000015       LM
45042031-03         00001350                        000002400000001500000015       MDG
45042071-14         00000945                        000000000000001500000015       MDG
45042091-13         00000000                        000002400000001500000015       LM
45042091-13         00000510                        000002400000001500000015       MDG
45042131-08         00000000                        000002100000001500000015       LM
45042131-08         00000525                        000002100000001500000015       MDG
45042901-20         00000000                        000004800000001500000015       LM
45042901-20         00001665                        000004800000001500000015       MDG
45046031-03         00000789                        000000720000000300000003       MDG
45046031-03         00000000                        000000720000000300000003       SOB
45046031-03         00000300                        000000720000000300000003       SOT
45046071-14         00000300                        000000840000000300000003       LM
45046071-14         00000222                        000000840000000300000003       MDG
45046071-14         00000024                        000000840000000300000003       SOB
45046071-14         00000360                        000000840000000300000003       SOT
45046091-13         00000264                        000000720000000300000003       MDG
45046091-13         00000009                        000000720000000300000003       SOB
45046091-13         00000480                        000000720000000300000003       SOT
45049011-09         00000000                        000000500000001000000010       LM
45049011-09         00000870                        000000500000001000000010       MDG
45049031-03         00001640                        000000500000001000000010       MDG
45049031-03         00000000                        000000500000001000000010       SOT
45049071-14         00000000                        000000600000001000000010       LM
45049071-14         00000810                        000000600000001000000010       MDG
45049091-13         00000000                        000001700000001000000010       LM
45049091-13         00000340                        000001700000001000000010       MDG
45049131-08         00000000                        000000700000001000000010       LM
45049131-08         00001610                        000000700000001000000010       MDG
45049161-11         00000000                        000000300000001000000010       LM
45049161-11         00001610                        000000300000001000000010       MDG
45060011-09         00000280                        000005000000001000000010       MDG
45060011-09         00002000                        000005000000001000000010       SOB
45060011-09         00000800                        000005000000001000000010       SOT
4506001101          00000020                        000000000000001000000010       MDG
4506001101          00000200                        000000000000001000000010       SOT
45060031-03         00000290                        000005100000001000000010       MDG
45060031-03         00001800                        000005100000001000000010       SOB
45060031-03         00002000                        000005100000001000000010       SOT
45060071-14         00000160                        000004500000001000000010       LM
45060071-14         00000540                        000004500000001000000010       MDG
45060071-14         00001200                        000004500000001000000010       SOT
45060091-13         00001530                        000003000000001000000010       MDG
45060091-13         00001600                        000003000000001000000010       SOT
45060131-08         00002390                        000003200000001000000010       MDG
45060131-08         00000800                        000003200000001000000010       SOT
4506013101          00000040                        000000000000001000000010       MDG
45060951-20         00005230                        000007300000001000000010       MDG
45060951-20         00001000                        000007300000001000000010       SOT
4506095101          00000240                        000000000000001000000010       MDG
4506095101          00000600                        000000000000001000000010       SOB
45060952-20         00000216                        000000000000010800000108       MDG
45060952-20         00000108                        000000000000010800000108       SOT
45062011-09         00001180                        000000000000001000000010       MDG
45062031-03         00000770                        000000000000001000000010       MDG
45062071-14         00001270                        000000000000001000000010       MDG
45062091-13         00000910                        000000000000001000000010       MDG
45062131-08         00001350                        000000000000001000000010       MDG
45062901-20         00000800                        000003200000001000000010       MDG
45062901-20         00000000                        000003200000001000000010       SOB
45066031-03         00000096                        000001660000000200000002       MDG
45066031-03         00000000                        000001660000000200000002       SOB
45066071-14         00000078                        000001280000000200000002       MDG
45066071-14         00000000                        000001280000000200000002       SOB
45066091-13         00000168                        000000640000000200000002       MDG
45066091-13         00000042                        000000640000000200000002       SOB
45066091-13         00000120                        000000640000000200000002       SOT
45069011-09         00000000                        000000400000001000000010       LM
45069011-09         00000640                        000000400000001000000010       MDG
45069031-03         00000120                        000004100000001000000010       MDG
45069031-03         00000000                        000004100000001000000010       SOB
45069071-14         00000600                        000000500000001000000010       MDG
45069071-14         00000040                        000000500000001000000010       SOT
45069091-13         00000180                        000000900000001000000010       MDG
45069091-13         00000200                        000000900000001000000010       SOT
45069131-08         00000390                        000000300000001000000010       MDG
45069131-08         00000600                        000000300000001000000010       SOB
45069161            00002160                        000000300000001000000010       MDG
45069161            00000000                        000000300000001000000010       SOT
45081011-09         00000120                        000000000000000500000005       MDG
45081031-03         00000165                        000000000000000500000005       MDG
45081071-14         00000200                        000000000000000500000005       MDG
45081091-13         00000415                        000000000000000500000005       MDG
45081951-20         00001815                        000002600000000500000005       MDG
45081951-20         00001800                        000002600000000500000005       SOT
45149901            00000004                        000000000000000400000004       MDG
451686-17           00008120                        000000000000028000000280       MDG
45200902-20         00003360                        000000000000024000000240       MDG
45200905-20         00001720                        000002600000001000000010       MDG
45200905-20         00000000                        000002600000001000000010       SOT
45240901-20         00000000                        000000800000001000000010       LM
45240901-20         00002390                        000000800000001000000010       MDG
45360011-09         00003090                        000000000000001000000010       MDG
45360031-03         00003130                        000000000000001000000010       MDG
45360071-14         00003060                        000000000000001000000010       MDG
45360091-13         00002940                        000000000000001000000010       MDG
45360951-20         00000000                        000002500000001000000010       LM
45360951-20         00001800                        000002500000001000000010       MDG
4536095101          00000130                        000000000000001000000010       MDG
45380011-09         00000760                        000000000000000500000005       MDG
45380031-03         00000000                        000000900000000500000005       LM
45380031-03         00000315                        000000900000000500000005       MDG
4538003101          00000045                        000000000000000500000005       MDG
45380071-14         00000780                        000000000000000500000005       MDG
4538007101          00000145                        000000000000000500000005       MDG
45380091-13         00000935                        000000000000000500000005       MDG
45380951-20         00003340                        000003000000000500000005       MDG
45380951-20         00000000                        000003000000000500000005       SOT
45390031-03         00001800                        000000000000002500000025       MDG
45390071-14         00001925                        000000000000002500000025       MDG
45390091-13         00001600                        000000000000002500000025       MDG
45390131-08         00001675                        000000000000002500000025       MDG
45390951-20         00002875                        000000000000002500000025       MDG
45391031-03         00001575                        000000000000002500000025       MDG
45391071-14         00001600                        000000000000002500000025       MDG
45391091-13         00001775                        000000000000002500000025       MDG
45391131-08         00001925                        000000000000002500000025       MDG
45391951-20         00000375                        000000000000002500000025       MDG
45391951-20         00000125                        000000000000002500000025       SOT
457292-20           00000030                        000000000000003000000030       MDG
459788-20           00023700                        000000000000001000000010       MDG
459788-21           00002380                        000000000000001000000010       MDG
460070-04           00000378                        000000000000001400000014       MDG
460070-09           00000700                        000000000000001400000014       MDG
460070-13           00001274                        000000000000001400000014       MDG
460070-15           00000910                        000000000000001400000014       MDG
460070-16           00002716                        000000000000001400000014       MDG
460070-20           00001582                        000000000000001400000014       MDG
461601-06           00001680                        000000000000001400000014       MDG
461601-13           00001960                        000000000000001400000014       MDG
461601-20           00000000                        000002800000001400000014       GFP
461601-20           00029694                        000002800000001400000014       MDG
462324-06           00000540                        000000000000002000000020       MDG
462324-06           00002160                        000000000000002000000020       SOB
463012-03           00011016                        000050760000001200000012       MDG
463012-09           00000552                        000035880000001200000012       MDG
463012-09           00000000                        000035880000001200000012       SO2
463012-13           00002124                        000000000000001200000012       MDG
463012-14           00002184                        000000000000001200000012       MDG
463012-20           00006408                        000000000000001200000012       MDG
463028-01           00011315                        000000750000000500000005       MDG
463028-01           00000000                        000000750000000500000005       SO2
463029-03           00011900                        000004760000001400000014       MDG
463029-03           00000000                        000004760000001400000014       SO2
463029-09           00006916                        000001400000001400000014       MDG
463029-09           00000000                        000001400000001400000014       SOT
463029-13           00008372                        000001400000001400000014       MDG
463029-13           00000000                        000001400000001400000014       SOT
463029-14           00006230                        000000700000001400000014       MDG
463029-14           00000000                        000000700000001400000014       SOT
463029-16           00000756                        000000000000001400000014       MDG
463029-20           00008078                        000003920000001400000014       MDG
463029-20           00000000                        000003920000001400000014       SOT
463029-21           00007980                        000008260000001400000014       MDG
463029-21           00000000                        000008260000001400000014       SOT
463031-03           00003892                        000000420000001400000014       MDG
463031-03           00000000                        000000420000001400000014       SO2
463031-04           00008932                        000000280000001400000014       MDG
463031-09           00005796                        000004760000001400000014       MDG
463031-09           00000000                        000004760000001400000014       SOT
463031-13           00003514                        000000140000001400000014       MDG
463031-13           00000000                        000000140000001400000014       SOT
463031-14           00001106                        000001120000001400000014       MDG
463031-14           00000000                        000001120000001400000014       SOT
463031-20           00015988                        000004760000001400000014       MDG
463031-20           00000000                        000004760000001400000014       SO2
463033-03           00004648                        000000000000001400000014       MDG
463033-04           00000756                        000000000000001400000014       MDG
463033-09           00002590                        000000000000001400000014       MDG
463040-07           00011560                        000008100000001000000010       MDG
463040-07           00000000                        000008100000001000000010       SO2
46304001-07         00000360                        000000000000001200000012       MDG
463042-20           00003390                        000000000000001000000010       MDG
463044-03           00001134                        000000280000001400000014       MDG
463044-06           00001862                        000000000000001400000014       MDG
463044-13           00001218                        000000560000001400000014       MDG
463044-14           00000686                        000000000000001400000014       MDG
463044-20           00005992                        000000140000001400000014       MDG
463056-04           00001428                        000000000000001400000014       MDG
463440-07           00015414                        000002940000001400000014       MDG
463440-07           00000868                        000002940000001400000014       SOT
464513-15           00000720                        000000000000000400000004       SOT
467808-20           00000460                        000000000000002000000020       MDG
472501-17           00005100                        000000000000005000000050       MDG
473589-20           00000280                        000000000000002000000020       MDG
47580601-17         00000144                        000000000000001600000016       MDG
47580602-17         00001584                        000000000000013200000132       MDG
476465-20           00000288                        000000000000001200000012       MDG
476465-20           00000576                        000000000000001200000012       SOT
478236-20           00000016                        000000000000000800000008       MDG
48002901-02         00000680                        000000000000002000000020       MDG
480034-03           00002136                        000089640000001200000012       MDG
480034-16           00001176                        000000000000001200000012       MDG
480034-17           00021876                        000018600000001200000012       MDG
480034-17           00000000                        000018600000001200000012       SOT
480034-20           00000000                        000029760000001200000012       GFP
480034-20           00017244                        000029760000001200000012       MDG
480034-22           00001860                        000000000000001200000012       MDG
48003401-20         00002660                        000000200000002000000020       MDG
48003401-20         00000000                        000000200000002000000020       SO2
48003405-20         00005220                        000000200000002000000020       MDG
48003410-20         00000192                        000000000000000800000008       MDG
480040-07           00029400                        000006200000002000000020       MDG
480040-07           00011040                        000006200000002000000020       SOT
48004001-07         00003400                        000000000000002000000020       MDG
48004002-07         00000080                        000000000000002000000020       MDG
482029-01           00004008                        000000000000001200000012       MDG
482544-03           00002628                        000000180000000900000009       MDG
482544-06           00002961                        000000000000000900000009       MDG
482544-13           00002079                        000000000000000900000009       MDG
482544-14           00001044                        000000000000000900000009       MDG
482544-20           00000009                        000000270000000900000009       MDG
48254404-20         00000020                        000000000000002000000020       MDG
482616-20           00002720                        000000000000006800000068       MDG
489529-03           00000000                        000001080000001200000012       MAR
489529-03           00006180                        000001080000001200000012       MDG
489529-09           00006120                        000000960000001200000012       MDG
489529-13           00000000                        000002760000001200000012       MAR
489529-13           00005280                        000002760000001200000012       MDG
489529-14           00000000                        000002520000001200000012       MAR
489529-14           00003852                        000002520000001200000012       MDG
489529-20           00000000                        000006360000001200000012       MAR
489529-20           00004356                        000006360000001200000012       MDG
489529-21           00000000                        000001440000001200000012       MAR
489529-21           00004476                        000001440000001200000012       MDG
489629-13           00000240                        000000000000000800000008       SOT
48962902-09         00000160                        000000000000000800000008       MDG
48962902-13         00000424                        000000000000000800000008       MDG
48962902-13         00000152                        000000000000000800000008       SOT
48962902-14         00000080                        000000000000000800000008       MDG
48962902-14         00006104                        000000000000000800000008       SOT
489640-07           00009478                        000006440000001400000014       MDG
489640-07           00000000                        000006440000001400000014       SO2
48964002-07         00000056                        000000000000001400000014       MDG
48964009-07         00000098                        000000000000001400000014       MDG
490837-13           00000280                        000000000000001400000014       MDG
490837-13           00001792                        000000000000001400000014       SOT
49145606-02         00003528                        000000000000001400000014       MDG
49145617-09         00002688                        000011200000001400000014       MDG
49145617-09         00000000                        000011200000001400000014       SOT
49145619-13         00001792                        000000000000001400000014       MDG
49145622-15         00001344                        000000000000001400000014       MDG
491802-20           00000520                        000000000000002000000020       MDG
493040-07           00025032                        000005180000001400000014       MDG
497605-17           00001512                        000000000000001200000012       MDG
499526-03           00003228                        000000120000001200000012       MDG
499526-03           00000096                        000000120000001200000012       SOT
499526-06           00000828                        000000000000001200000012       MDG
499526-16           00000528                        000000000000001200000012       MDG
499526-17           00010080                        000010320000001200000012       MDG
499526-17           00000000                        000010320000001200000012       SOT
499526-20           00007896                        000009120000001200000012       MDG
499526-20           00002304                        000009120000001200000012       SOT
499626-03           00000963                        000000090000000900000009       MDG
499626-06           00000153                        000000000000000900000009       MDG
499626-06           00000918                        000000000000000900000009       SOT
499626-16           00000207                        000000000000000900000009       MDG
499626-17           00007200                        000003510000000900000009       MDG
499626-17           00000000                        000003510000000900000009       SOT
499626-20           00003069                        000002520000000900000009       MDG
499626-20           00000000                        000002520000000900000009       SOT
499629-20           00004725                        000001080000000900000009       MDG
500-04              00081200                        000000000000010000000100       MDG
500-04              00070000                        000000000000010000000100       SOT
500-08              00144800                        000001000000010000000100       MDG
500-08              00000000                        000001000000010000000100       SO2
500-09              00031900                        000001000000010000000100       MDG
500-09              00000000                        000001000000010000000100       SOB
500-10              00098400                        000000000000010000000100       MDG
500-10              00000200                        000000000000010000000100       SOT
500-11              00130000                        000000000000010000000100       MDG
500-12              00065900                        000000000000010000000100       MDG
500-12              00033000                        000000000000010000000100       SOT
500-13              00125900                        000000000000010000000100       MDG
500-15              00114000                        000001000000010000000100       MDG
500-15              00033000                        000001000000010000000100       SOT
500-15              00000000                        000001000000010000000100       SO2
500-17              00000000                        000001000000010000000100       LEV
500-17              00086900                        000001000000010000000100       MDG
5001-04             00021700                        000000000000010000000100       MDG
5001-08             00026300                        000000000000010000000100       MDG
5001-13             00022400                        000000000000010000000100       MDG
5001-15             00040200                        000000000000010000000100       MDG
5001-20             00051100                        000000000000010000000100       MDG
501-01              00082250                        000000000000025000000250       MDG
501-04              00073750                        000000000000025000000250       MDG
5010-02             00064080                        000000000000024000000240       MDG
5010-04             00072000                        000000000000024000000240       MDG
5010-07             00025680                        000000000000024000000240       MDG
5010-08             00104160                        000000000000024000000240       MDG
5010-09             00063360                        000000000000024000000240       MDG
5010-10             00100800                        000000000000024000000240       MDG
5010-11             00090000                        000000000000024000000240       MDG
5010-12             00086160                        000000000000024000000240       MDG
5010-13             00046080                        000000000000024000000240       MDG
5010-15             00040080                        000000000000024000000240       MDG
5010-16             00041760                        000000000000024000000240       MDG
5010-20             00023760                        000000000000024000000240       MDG
50105-16            00000050                        000000000000005000000050       MDG
501740-17           00005800                        000001000000010000000100       MDG
502-04              00017750                        000000000000025000000250       MDG
502-08              00015500                        000000000000025000000250       MDG
502-13              00017250                        000000000000025000000250       MDG
502-15              00016500                        000000000000025000000250       MDG
502-17              00007250                        000000000000025000000250       MDG
502-17              00000250                        000000000000025000000250       SOT
502000-20           00002544                        000003360000000800000008       MDG
502140-17           00023400                        000001000000010000000100       MDG
502440-17           00013200                        000001000000010000000100       MDG
5030-17             00003000                        000000000000030000000300       MDG
504000-20           00000040                        000000520000000400000004       MDG
505-02              00037200                        000000000000030000000300       MDG
505-04              00076800                        000000000000030000000300       MDG
505-08              00060900                        000000000000030000000300       MDG
505-09              00030600                        000000000000030000000300       MDG
505-10              00045000                        000000000000030000000300       MDG
505-11              00048000                        000000000000030000000300       MDG
505-12              00015900                        000000000000030000000300       MDG
505-13              00060000                        000000000000030000000300       MDG
505-15              00058500                        000000000000030000000300       MDG
505-16              00033900                        000000000000030000000300       MDG
505-20              00006900                        000000000000030000000300       MDG
507-04              00002000                        000000000000010000000100       MDG
507-08              00000600                        000000000000010000000100       MDG
507-11              00000400                        000000000000010000000100       MDG
507-13              00001800                        000000000000010000000100       MDG
507-15              00001000                        000000000000010000000100       MDG
507-17              00012700                        000001000000010000000100       MDG
507-20              00015800                        000002000000010000000100       MDG
507/2-17            00017800                        000000000000010000000100       MDG
507/2-20            00004500                        000000000000010000000100       MDG
507000-20           00000968                        000001360000000800000008       MDG
508-01              00002500                        000000000000010000000100       MDG
508-02              00007500                        000000000000010000000100       MDG
508-04              00004800                        000000000000010000000100       MDG
508-08              00006000                        000000000000010000000100       MDG
508-09              00003000                        000000000000010000000100       MDG
508-11              00010900                        000000000000010000000100       MDG
508-12              00004300                        000000000000010000000100       MDG
508-12              00005900                        000000000000010000000100       SOT
508-13              00008900                        000000000000010000000100       MDG
508-15              00007800                        000000000000010000000100       MDG
508-20              00012500                        000000000000010000000100       MDG
508/2-20            00007300                        000000000000010000000100       SOT
508695-20           00000560                        000000000000001400000014       MDG
510-04              00057700                        000004000000010000000100       MDG
510-04              00000000                        000004000000010000000100       SO2
510-08              00058500                        000004000000010000000100       MDG
510-08              00000000                        000004000000010000000100       SO2
510-09              00017400                        000004000000010000000100       MDG
510-09              00000000                        000004000000010000000100       SO2
510-10              00034200                        000000000000010000000100       MDG
510-11              00043200                        000000000000010000000100       MDG
510-12              00017800                        000000000000010000000100       MDG
510-13              00061800                        000004000000010000000100       MDG
510-13              00000000                        000004000000010000000100       SO2
510-15              00066400                        000002000000010000000100       MDG
510-15              00000000                        000002000000010000000100       SO2
510-17              00075700                        000000000000010000000100       MDG
510/3-04            00008400                        000000000000010000000100       MDG
510/3-08            00009200                        000000000000010000000100       MDG
510/3-09            00000800                        000000000000010000000100       MDG
510/3-11            00001300                        000000000000010000000100       MDG
510/3-13            00011100                        000000000000010000000100       MDG
510/3-15            00004000                        000000000000010000000100       MDG
51001/3-08          00007500                        000000000000010000000100       MDG
51001/3-15          00003200                        000000000000010000000100       MDG
5101-04             00012800                        000000000000010000000100       MDG
5101-08             00012800                        000000000000010000000100       MDG
5101-13             00011600                        000000000000010000000100       MDG
5101-15             00012000                        000000000000010000000100       MDG
5101-20             00038400                        000000000000010000000100       MDG
512-04              00015300                        000000000000010000000100       MDG
512-08              00009300                        000000000000010000000100       MDG
512-13              00006200                        000000000000010000000100       MDG
512-15              00009400                        000000000000010000000100       MDG
512-17              00076800                        000000000000010000000100       MDG
5130-17             00006000                        000000000000030000000300       MDG
514-04              00014300                        000000000000005000000050       MDG
514-08              00003400                        000000000000005000000050       MDG
514-09              00003150                        000000000000005000000050       MDG
514-11              00006500                        000000000000005000000050       MDG
514-13              00009350                        000000000000005000000050       MDG
514-15              00015000                        000000000000005000000050       MDG
514-15              00003150                        000000000000005000000050       SOT
514-20              00005700                        000002500000005000000050       MDG
514-20              00003550                        000002500000005000000050       SOT
515-02              00013200                        000000000000030000000300       MDG
515-04              00062700                        000000000000030000000300       MDG
515-08              00039300                        000000000000030000000300       MDG
515-09              00012900                        000000000000030000000300       MDG
515-10              00041400                        000000000000030000000300       MDG
515-11              00027600                        000000000000030000000300       MDG
515-12              00029100                        000000000000030000000300       MDG
515-13              00060600                        000000000000030000000300       MDG
515-15              00051000                        000000000000030000000300       MDG
515-16              00038700                        000000000000030000000300       MDG
515-20              00000900                        000000000000030000000300       MDG
51501-04            00017600                        000000000000005000000050       MDG
51501-08            00012250                        000000000000005000000050       MDG
51501-09            00006500                        000000000000005000000050       MDG
51501-11            00011500                        000000000000005000000050       MDG
51501-13            00009600                        000000000000005000000050       MDG
51501-15            00010950                        000000000000005000000050       MDG
51502-02            00018900                        000000000000030000000300       MDG
51502-08            00002700                        000000000000030000000300       MDG
51502-09            00005700                        000000000000030000000300       MDG
517-04              00001950                        000000000000005000000050       MDG
517-08              00001100                        000000000000005000000050       MDG
517-11              00000100                        000000000000005000000050       MDG
517-13              00005550                        000000000000005000000050       MDG
517-15              00004700                        000000000000005000000050       MDG
517-17              00000000                        000004000000005000000050       MAR
517-17              00013550                        000004000000005000000050       MDG
517-20              00009850                        000005500000005000000050       MDG
517/2-17            00000000                        000000500000005000000050       LEV
517/2-17            00005350                        000000500000005000000050       MDG
517/2-20            00001650                        000000000000005000000050       MDG
517982-20           00000040                        000000000000002000000020       MDG
518/2-20            00000850                        000000000000005000000050       MDG
519-04              00006250                        000000500000005000000050       MDG
519-08              00000000                        000000500000005000000050       LEV
519-08              00004150                        000000500000005000000050       MDG
519-11              00001350                        000000000000005000000050       MDG
519-13              00008000                        000000000000005000000050       MDG
519-15              00001500                        000000000000005000000050       MDG
519-17              00035750                        000007500000005000000050       MDG
519-17              00000000                        000007500000005000000050       SOB
519-20              00011750                        000000500000005000000050       MDG
519/2-04            00000200                        000000000000005000000050       MDG
519/2-08            00001900                        000000000000005000000050       MDG
519/2-13            00000500                        000000000000005000000050       MDG
519/2-15            00003200                        000000000000005000000050       MDG
519/2-17            00004200                        000001000000005000000050       MDG
519/2-17            00000000                        000001000000005000000050       SOT
519/2-20            00000150                        000000000000005000000050       MDG
520-04              00042500                        000001000000010000000100       MDG
520-04              00000000                        000001000000010000000100       SO2
520-08              00026400                        000000000000010000000100       MDG
520-09              00046500                        000000000000010000000100       MDG
520-10              00004600                        000000000000010000000100       MDG
520-11              00054900                        000000000000010000000100       MDG
520-12              00016400                        000000000000010000000100       MDG
520-13              00038900                        000000000000010000000100       MDG
520-15              00028500                        000000000000010000000100       MDG
520-17              00000000                        000001000000010000000100       LEV
