42701901            00009600                        000020000000002000000020       LM
42701901            00000240                        000020000000002000000020       MDG
4270190101          00001300                        000000000000002000000020       MDG
43000901            00000000                        000012000000010000000100       LM
43000901            00020700                        000012000000010000000100       MDG
43005901            00005360                        000008000000008000000080       MDG
43005901            00000000                        000008000000008000000080       SOT
43006901            00014160                        000000000000008000000080       MDG
43101031            00000825                        000000000000002500000025       MDG
43101141            00000250                        000000000000002500000025       MDG
43101901            00000000                        000006250000002500000025       LM
43101901            00003800                        000006250000002500000025       MDG
4310190101          00001575                        000000000000002500000025       MDG
43103012            00002150                        000000000000005000000050       MDG
43103012            00002800                        000000000000005000000050       SOT
43103142            00005350                        000000000000005000000050       MDG
43103142            00002000                        000000000000005000000050       SOT
43103212            00000350                        000000000000005000000050       MDG
43103902            00002100                        000000000000005000000050       MDG
43103923            00012550                        000000000000005000000050       MDG
43106901            00000000                        000003000000005000000050       LM
43106901            00003600                        000003000000005000000050       MDG
43108031            00000000                        000030000000005000000050       LM
43108031            00006250                        000030000000005000000050       MDG
43108071            00008150                        000000000000005000000050       MDG
43108091            00000000                        000030000000005000000050       LM
43108091            00006250                        000030000000005000000050       MDG
43108131            00007850                        000000000000005000000050       MDG
43108161            00000000                        000030000000005000000050       LM
43108161            00004250                        000030000000005000000050       MDG
43108211            00005950                        000000000000005000000050       MDG
43108901            00000000                        000060000000005000000050       LM
43108901            00019150                        000060000000005000000050       MDG
43111031            00000260                        000000000000000500000005       MDG
43111071            00000000                        000000500000000500000005       LM
43111071            00000345                        000000500000000500000005       MDG
43111091            00000500                        000001500000000500000005       MDG
43111091            00000000                        000001500000000500000005       SOT
43111131            00000685                        000000000000000500000005       MDG
43111211            00000000                        000000400000000500000005       LM
43111211            00000500                        000000400000000500000005       MDG
43111901            00000900                        000006000000000500000005       LM
43111901            00000850                        000006000000000500000005       MDG
43149011            00006660                        000000000000001000000010       MDG
43149031            00000000                        000003300000001000000010       LM
43149031            00004870                        000003300000001000000010       MDG
43149051            00000000                        000001000000001000000010       LM
43149051            00002490                        000001000000001000000010       MDG
43149071            00001280                        000000000000001000000010       MDG
43149211            00000000                        000003100000001000000010       LM
43149211            00001710                        000003100000001000000010       MDG
43149931            00000000                        000010500000001000000010       LM
43149931            00006590                        000010500000001000000010       MDG
43155901            00000220                        000000000000001000000010       MDG
43188031            00000000                        000002000000001000000010       LM
43188071            00001390                        000000000000001000000010       MDG
43188131            00000290                        000000000000001000000010       MDG
43189901            00000000                        000016500000000500000005       LM
43189901            00000700                        000016500000000500000005       MDG
43189951            00001225                        000000000000000500000005       MDG
43191-16            00000000                        000004500000005000000050       LM
43191-16            00002600                        000004500000005000000050       MDG
4319101-16          00001100                        000000000000005000000050       MDG
43191011            00005750                        000014000000005000000050       MDG
43191011            00000000                        000014000000005000000050       SO2
4319101101          00000100                        000000000000005000000050       MDG
43191031            00000000                        000025000000005000000050       LM
43191031            00006750                        000025000000005000000050       MDG
43191051            00003000                        000000000000005000000050       MDG
43191071            00000000                        000033000000005000000050       LM
43191071            00002150                        000033000000005000000050       MDG
4319107101          00000900                        000000000000005000000050       MDG
43191091            00000000                        000037500000005000000050       LM
43191091            00005500                        000037500000005000000050       MDG
4319109101          00001150                        000000000000005000000050       MDG
43191131            00003900                        000021500000005000000050       MDG
43191131            00000000                        000021500000005000000050       SO2
4319113101          00000150                        000000000000005000000050       MDG
43191141            00000000                        000002500000005000000050       LM
43191141            00007550                        000002500000005000000050       MDG
43191211            00000000                        000012500000005000000050       LM
43191211            00006450                        000012500000005000000050       MDG
4319121101          00000350                        000000000000005000000050       MDG
43191301            00000000                        000016000000005000000050       LM
43191301            00003350                        000016000000005000000050       MDG
4319130101          00000300                        000000000000005000000050       MDG
43191901            00018800                        000166500000005000000050       MDG
43191901            00000000                        000166500000005000000050       SOT
43191902            00000000                        000011250000002500000025       LM
43191902            00002150                        000011250000002500000025       MDG
43191951            00004850                        000000000000005000000050       MDG
4319195101          00000250                        000000000000005000000050       MDG
43192-20            00000780                        000000000000001000000010       MDG
43198-16            00000000                        000000500000000500000005       LM
43198-16            00000165                        000000500000000500000005       MDG
4319801-16          00000380                        000000000000000500000005       MDG
43198011            00000300                        000002000000000500000005       LM
43198011            00000455                        000002000000000500000005       MDG
4319801101          00000105                        000000000000000500000005       MDG
43198031            00000600                        000004000000000500000005       LM
43198031            00000845                        000004000000000500000005       MDG
4319803101          00000240                        000000000000000500000005       MDG
43198071            00000460                        000001500000000500000005       MDG
43198071            00000000                        000001500000000500000005       SOT
43198091            00000600                        000002500000000500000005       LM
43198091            00000140                        000002500000000500000005       MDG
4319809101          00000450                        000000000000000500000005       MDG
43198131            00000000                        000000500000000500000005       LM
43198131            00000325                        000000500000000500000005       MDG
4319813101          00000005                        000000000000000500000005       MDG
43198141            00000300                        000001000000000500000005       LM
43198141            00000315                        000001000000000500000005       MDG
4319814101          00000090                        000000000000000500000005       MDG
43198211            00000000                        000001800000000500000005       LM
43198211            00000125                        000001800000000500000005       MDG
4319821101          00000160                        000000000000000500000005       MDG
43198301            00000000                        000001000000000500000005       LM
43198301            00000070                        000001000000000500000005       MDG
4319830101          00000145                        000000000000000500000005       MDG
43198491            00000170                        000000000000000500000005       MDG
43198901            00002000                        000000000000000500000005       MDG
4319890101          00000350                        000000000000000500000005       MDG
43199091            00001500                        000000000000002500000025       LM
43200901            00006585                        000012750000001500000015       MDG
43200901            00000000                        000012750000001500000015       SOT
43204031            00002500                        000000000000002500000025       LM
43204091            00005000                        000000000000002500000025       LM
43210901            00000500                        000000000000005000000050       MDG
43220901            00000475                        000000000000002500000025       MDG
43221901            00000000                        000038500000005000000050       LM
43221901            00006950                        000038500000005000000050       MDG
43222081            00000020                        000000000000000500000005       MDG
43222901            00000000                        000002650000000500000005       LM
43222901            00001140                        000002650000000500000005       MDG
43225901            00000357                        000000000000001700000017       MDG
43225903            00004200                        000000000000003000000030       MDG
43291013            00002250                        000006250000002500000025       LM
43291013            00004750                        000006250000002500000025       MDG
43291033            00000000                        000005000000002500000025       LM
43291033            00001775                        000005000000002500000025       MDG
43291063            00000000                        000004750000002500000025       LM
43291063            00001950                        000004750000002500000025       MDG
43291073            00000000                        000009000000002500000025       LM
43291073            00001700                        000009000000002500000025       MDG
43291093            00000000                        000010250000002500000025       LM
43291093            00000550                        000010250000002500000025       MDG
43291123            00001550                        000000000000002500000025       MDG
43291143            00000000                        000004750000002500000025       LM
43291143            00002025                        000004750000002500000025       MDG
43291163            00000000                        000001750000002500000025       LM
43291163            00002900                        000001750000002500000025       MDG
43291183            00000000                        000012750000002500000025       LM
43291183            00001400                        000012750000002500000025       MDG
43291193            00000000                        000001750000002500000025       LM
43291193            00001300                        000001750000002500000025       MDG
43291213            00000000                        000008250000002500000025       LM
43291213            00003350                        000008250000002500000025       MDG
43291363            00000000                        000004000000002500000025       LM
43291363            00001125                        000004000000002500000025       MDG
43291901            00002300                        000000000000005000000050       MDG
43292901            00000300                        000000000000000500000005       MDG
43298901            00000340                        000000000000000500000005       MDG
43299901            00000575                        000000000000002500000025       MDG
43301902            00000380                        000000000000001000000010       MDG
43308901            00000000                        000001000000002000000020       LM
43308901            00004320                        000001000000002000000020       MDG
43791-06            00000000                        000002300000001000000010       LM
43791-06            00000110                        000002300000001000000010       MDG
43791-21            00001930                        000000000000001000000010       MDG
43791-30            00001080                        000000000000001000000010       MDG
437910-20           00000420                        000000000000001000000010       MDG
4379101-06          00000040                        000000000000001000000010       MDG
4379101-30          00000250                        000000000000001000000010       MDG
43791011            00000000                        000016600000001000000010       LM
43791011            00002140                        000016600000001000000010       MDG
4379101101          00000080                        000000000000001000000010       MDG
43791031            00006000                        000036400000001000000010       LM
43791031            00001780                        000036400000001000000010       MDG
43791071            00000000                        000029700000001000000010       LM
43791071            00003230                        000029700000001000000010       MDG
4379107101          00000380                        000000000000001000000010       MDG
43791091            00000000                        000020000000001000000010       LM
43791091            00009160                        000020000000001000000010       MDG
43791131            00000000                        000021100000001000000010       LM
43791131            00004430                        000021100000001000000010       MDG
43791161            00000000                        000002200000001000000010       LM
43791161            00001770                        000002200000001000000010       MDG
4379116101          00000430                        000000000000001000000010       MDG
43791901            00000000                        000003750000002500000025       LM
43791901            00013150                        000003750000002500000025       MDG
4379190101          00001750                        000000000000002500000025       MDG
43792901            00000000                        000000560000000100000001       LM
43792901            00000481                        000000560000000100000001       MDG
43793931            00001570                        000000000000001000000010       MDG
43796901            00000075                        000000000000000500000005       MDG
43860501            00000888                        000000000000002400000024       MDG
44001901            00000000                        000001800000002000000020       LM
44001901            00006140                        000001800000002000000020       MDG
458067-09           00000410                        000000000000001000000010       MDG
458808-03           00000925                        000000000000000500000005       MDG
458819-08           00001895                        000000000000000500000005       MDG
458821-13           00000000                        000000450000000500000005       LM
458821-13           00001110                        000000450000000500000005       MDG
458832-14           00000000                        000000450000000500000005       LM
458832-14           00000610                        000000450000000500000005       MDG
480026-03           00001040                        000000200000002000000020       MDG
480026-03           00000000                        000000200000002000000020       SOT
480026-06           00001140                        000000000000002000000020       MDG
480026-06           00000600                        000000000000002000000020       SOT
480026-16           00000700                        000000000000002000000020       MDG
480026-16           00000040                        000000000000002000000020       SOT
480026-17           00004900                        000003200000002000000020       MDG
480026-17           00000000                        000003200000002000000020       SOT
480026-20           00000000                        000006800000002000000020       MAR
480026-20           00002180                        000006800000002000000020       MDG
480026-22           00000380                        000000000000002000000020       MDG
480029-01           00000760                        000000000000002000000020       MDG
480029-02           00000920                        000000000000002000000020       MDG
480029-03           00000240                        000002200000002000000020       MDG
480029-03           00000000                        000002200000002000000020       SO2
480029-09           00000000                        000006800000002000000020       MAR
480029-09           00001240                        000006800000002000000020       MDG
480029-11           00000700                        000000000000002000000020       MDG
480029-12           00000000                        000007400000002000000020       LM
480029-12           00001120                        000007400000002000000020       MDG
480029-13           00000820                        000006200000002000000020       MDG
480029-13           00000000                        000006200000002000000020       SO2
480029-14           00000000                        000020200000002000000020       LM
480029-14           00000540                        000020200000002000000020       MDG
480029-15           00000000                        000002600000002000000020       LM
480029-15           00000100                        000002600000002000000020       MDG
480029-16           00000000                        000005000000002000000020       LM
480029-16           00000540                        000005000000002000000020       MDG
480029-20           00000000                        000004800000002000000020       MAR
480029-20           00001120                        000004800000002000000020       MDG
480029-21           00000420                        000004200000002000000020       MDG
480029-21           00000000                        000004200000002000000020       SO2
480029-23           00000000                        000003400000002000000020       LM
480029-23           00000100                        000003400000002000000020       MDG
48002910-20         00000000                        000007050000000500000005       LM
