120460              LOT 4+1 GTE CHEM A4 MEMO 0000001,840000000,10CH11    CG              00002280
120515-03           CHEM A4 BOSTON C.L 5/10ø 0000000,290000000,10CH10    CG              00018300
120515-06           CHEM A4 BOSTON C.L 5/10ø 0000000,290000000,10CH10    CG              00000000
120515-07           CHEM A4 BOSTON C.L 5/10ø 0000000,290000000,10CH10    CG              00009300
120515-08           CHEM A4 BOSTON C.L 5/10ø 0000000,290000000,10CH10    CG              00017050
120515-09           CHEM A4 BOSTON C.L 5/10ø 0000000,290000000,10CH10    CG              00001350
120515-13           CHEM A4 BOSTON C.L 5/10ø 0000000,290000000,10CH10    CG              00023750
120515-14           CHEM A4 BOSTON C.L 5/10ø 0000000,290000000,10CH10    CG              00014400
120515-20           CHEM A4 BOSTON C.L 5/10ø 0000000,290000000,10CH10    CG              00053050
120515-21           CHEM A4 BOSTON C.L 5/10ø 0000000,290000000,10CH10    CG              00007550
120615-03           CHEM A4 SAMOA CL PELLICU 0000000,350000000,08CH11    CG              00004000
120615-06           CHEM A4 SAMOA CL PELLICU 0000000,350000000,08CH11    CG              00000000
120615-08           CHEM A4 SAMOA CL PELLICU 0000000,350000000,08CH11    CG              00002600
120615-09           CHEM A4 SAMOA CL PELLICU 0000000,350000000,08CH11    CG              00000025
120615-13           CHEM A4 SAMOA CL PELLICU 0000000,350000000,08CH11    CG              00002350
120615-14           CHEM A4 SAMOA CL PELLICU 0000000,350000000,08CH11    CG              00001925
120615-20           CHEM A4 SAMOA CL PELLICU 0000000,350000000,08CH11    CG              00002275
140519-03           CHEM A4 3R C.L 5/10      0000000,260000000,10CH10    CG              00001200
140519-07           CHEM A4 3R C.L 5/10      0000000,260000000,10CH10    CG              00000000
140519-08           CHEM A4 3R C.L 5/10      0000000,260000000,10CH10    CG              00002350
140519-13           CHEM A4 3R C.L 5/10      0000000,260000000,10CH10    CG              00000000
140519-14           CHEM A4 3R C.L 5/10      0000000,260000000,10CH10    CG              00000050
140519-20           CHEM A4 3R C.L 5/10      0000000,260000000,10CH10    CG              00007000
16340014P-20        LECAS-CLA A4 D40 YOUNG A 0000000,610000000,10RM19    RC      LECAS   00000000
180897-03           GUIL-CHEM A4 3RBTS ELAST 0000000,290000001,30CH10    CG      OFFICE  00012500
180903-07           GUIL-CHEM A4 3RBTS ELAST 0000000,290000001,30CH10    CG      OFFICE  00000400
180904-08           GUIL-CHEM A4 3RBTS ELAST 0000000,290000001,30CH10    CG      OFFICE  00006600
180905-13           GUIL-CHEM A4 3RBTS ELAST 0000000,290000001,30CH10    CG      OFFICE  00007800
180906-14           GUIL-CHEM A4 3RBTS ELAST 0000000,290000001,30CH10    CG      OFFICE  00001600
180907-20           GUIL-LOT 10 CHEM A4 3RBT 0000002,890000012,98CH10    CG      OFFICE  00006000
191211-06           FID-CHEMISE A4 CARTE LUS 0000000,200000000,85CH9     CG      FIDUCI  00000000
191211-15           FID-CHEMISE A4 CARTE LUS 0000000,200000000,85CH9     CG      FIDUCI  00000000
191211-18           FID-CHEMISE A4 CARTE LUS 0000000,200000000,85CH9     CG      FIDUCI  00000000
191211-19           FID-CHEMISE A4 CARTE LUS 0000000,200000000,85CH9     CG      FIDUCI  00000000
191211-22           FID-CHEMISE A4 CARTE LUS 0000000,200000000,85CH9     CG      FIDUCI  00000000
191223-06           FID-CHEMISE A4 CARTE LUS 0000000,270000001,30CH12    CG      FIDUCI  00010000
191223-15           FID-CHEMISE A4 CARTE LUS 0000000,270000001,30CH12    CG      FIDUCI  00007500
191223-18           FID-CHEMISE A4 CARTE LUS 0000000,270000001,30CH12    CG      FIDUCI  00002500
191223-19           FID-CHEMISE A4 CARTE LUS 0000000,270000001,30CH12    CG      FIDUCI  00007500
191223-22           FID-CHEMISE A4 CARTE LUS 0000000,270000001,30CH12    CG      FIDUCI  00000000
